OrderID,OrderDate,CustomerName,Segment,Region,Product,Category,Quantity,UnitPrice,UnitCost,Revenue,Cost,Profit,Status
ORD0832,2024-04-30,Jack Ryan,Corporate,South,Smartphone X,Electronics,4,599.99,350.0,2399.96,1400.0,999.96,Completed
ORD0833,2024-01-18,Charlie Brown,Consumer,East,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Completed
ORD0834,2024-12-29,Karen Page,Small Business,East,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Completed
ORD0835,2024-11-10,Karen Page,Small Business,East,Monitor HD,Electronics,2,299.99,180.0,599.98,360.0,239.98,Pending
ORD0836,2024-10-18,Eve Wilson,Consumer,South,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Pending
ORD0837,2024-06-23,Leo Garcia,Consumer,South,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Completed
ORD0838,2024-06-28,Leo Garcia,Consumer,North,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Cancelled
ORD0839,2024-10-01,Maria Davis,Corporate,North,Tablet Plus,Electronics,4,449.99,280.0,1799.96,1120.0,679.96,Cancelled
ORD0840,2024-10-11,Diana Prince,Consumer,South,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Pending
ORD0841,2024-12-21,Noah Wilson,Consumer,East,Smartphone X,Electronics,2,599.99,350.0,1199.98,700.0,499.98,Completed
ORD0842,2024-12-21,Frank Castle,Small Business,West,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Completed
ORD0843,2024-02-07,Frank Castle,Small Business,East,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Completed
ORD0844,2024-10-14,Diana Prince,Corporate,South,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Cancelled
ORD0845,2024-06-13,Frank Castle,Corporate,West,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Cancelled
ORD0846,2024-10-24,Isla Fisher,Corporate,East,Smartphone X,Electronics,5,599.99,350.0,2999.95,1750.0,1249.95,Pending
ORD0847,2024-06-07,Charlie Brown,Consumer,North,Tablet Plus,Electronics,2,449.99,280.0,899.98,560.0,339.98,Cancelled
ORD0848,2024-10-14,Bob Jones,Small Business,West,Tablet Plus,Electronics,5,449.99,280.0,2249.95,1400.0,849.95,Completed
ORD0849,2024-11-11,Henry Ford,Consumer,West,Smartphone X,Electronics,2,599.99,350.0,1199.98,700.0,499.98,Cancelled
ORD0850,2024-12-06,Diana Prince,Small Business,South,Webcam HD,Accessories,1,79.99,40.0,79.99,40.0,39.99,Completed
ORD0851,2024-12-13,Alice Smith,Small Business,West,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Cancelled
ORD0852,2024-04-15,Henry Ford,Small Business,South,Desk Lamp,Office,2,59.99,28.0,119.98,56.0,63.98,Completed
ORD0853,2024-06-19,Karen Page,Consumer,East,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Pending
ORD0854,2024-10-09,Alice Smith,Corporate,South,Tablet Plus,Electronics,2,449.99,280.0,899.98,560.0,339.98,Completed
ORD0855,2024-06-30,Noah Wilson,Corporate,West,Smartphone X,Electronics,4,599.99,350.0,2399.96,1400.0,999.96,Completed
ORD0856,2024-10-24,Henry Ford,Consumer,North,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Completed
ORD0857,2024-10-29,Eve Wilson,Corporate,West,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Cancelled
ORD0858,2024-08-29,Karen Page,Small Business,North,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Completed
ORD0859,2024-11-17,Leo Garcia,Consumer,West,Desk Lamp,Office,1,59.99,28.0,59.99,28.0,31.99,Completed
ORD0860,2024-12-17,Isla Fisher,Corporate,West,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Pending
ORD0861,2024-03-06,Alice Smith,Small Business,West,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Pending
ORD0862,2024-06-07,Isla Fisher,Corporate,South,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Cancelled
ORD0863,2024-12-05,Maria Davis,Small Business,West,Wireless Keyboard,Accessories,4,49.99,25.0,199.96,100.0,99.96,Cancelled
ORD0864,2024-05-25,Henry Ford,Corporate,South,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Completed
ORD0865,2024-06-21,Diana Prince,Corporate,South,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Cancelled
ORD0866,2024-04-05,Alice Smith,Consumer,West,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Pending
ORD0867,2024-05-30,Maria Davis,Small Business,West,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Completed
ORD0868,2024-05-28,Henry Ford,Small Business,South,Wireless Keyboard,Accessories,4,49.99,25.0,199.96,100.0,99.96,Pending
ORD0869,2024-03-27,Noah Wilson,Consumer,East,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Pending
ORD0870,2024-11-05,Olivia Brown,Corporate,North,Laptop Pro,Electronics,1,999.99,600.0,999.99,600.0,399.99,Cancelled
ORD0871,2024-07-24,Olivia Brown,Small Business,North,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Cancelled
ORD0872,2024-03-23,Noah Wilson,Corporate,South,Tablet Plus,Electronics,1,449.99,280.0,449.99,280.0,169.99,Cancelled
ORD0873,2024-05-12,Isla Fisher,Consumer,South,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Completed
ORD0874,2024-11-20,Leo Garcia,Small Business,North,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0875,2024-12-08,Karen Page,Small Business,East,Monitor HD,Electronics,4,299.99,180.0,1199.96,720.0,479.96,Completed
ORD0876,2024-01-16,Charlie Brown,Corporate,East,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0877,2024-04-20,Alice Smith,Consumer,South,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Cancelled
ORD0878,2024-04-21,Charlie Brown,Consumer,East,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Pending
ORD0879,2024-12-29,Leo Garcia,Consumer,West,Tablet Plus,Electronics,5,449.99,280.0,2249.95,1400.0,849.95,Completed
ORD0880,2024-08-30,Frank Castle,Small Business,South,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Completed
ORD0881,2024-02-21,Olivia Brown,Consumer,North,USB Hub,Accessories,4,39.99,18.0,159.96,72.0,87.96,Completed
ORD0882,2024-07-18,Jack Ryan,Corporate,West,Tablet Plus,Electronics,4,449.99,280.0,1799.96,1120.0,679.96,Completed
ORD0883,2024-03-17,Leo Garcia,Consumer,West,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Completed
ORD0884,2024-09-24,Olivia Brown,Small Business,East,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Completed
ORD0885,2024-01-11,Frank Castle,Corporate,East,Desk Lamp,Office,2,59.99,28.0,119.98,56.0,63.98,Completed
ORD0886,2024-08-17,Alice Smith,Corporate,West,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0887,2024-02-21,Frank Castle,Small Business,West,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Completed
ORD0888,2024-11-19,Isla Fisher,Corporate,South,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Pending
ORD0889,2024-02-15,Eve Wilson,Consumer,North,Tablet Plus,Electronics,5,449.99,280.0,2249.95,1400.0,849.95,Completed
ORD0890,2024-04-25,Frank Castle,Small Business,West,Mouse Pro,Accessories,1,29.99,12.0,29.99,12.0,17.99,Completed
ORD0891,2024-01-11,Leo Garcia,Corporate,North,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Cancelled
ORD0892,2024-01-28,Karen Page,Small Business,North,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Completed
ORD0893,2024-12-18,Diana Prince,Corporate,South,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Completed
ORD0894,2024-07-26,Noah Wilson,Corporate,West,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Cancelled
ORD0895,2024-12-23,Jack Ryan,Small Business,East,Webcam HD,Accessories,1,79.99,40.0,79.99,40.0,39.99,Cancelled
ORD0896,2024-11-15,Grace Hopper,Consumer,South,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0897,2024-06-17,Jack Ryan,Corporate,North,Smartphone X,Electronics,1,599.99,350.0,599.99,350.0,249.99,Cancelled
ORD0898,2024-11-03,Alice Smith,Consumer,West,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Cancelled
ORD0899,2024-05-11,Karen Page,Corporate,South,Smartphone X,Electronics,4,599.99,350.0,2399.96,1400.0,999.96,Pending
ORD0900,2024-07-07,Charlie Brown,Consumer,West,Laptop Pro,Electronics,2,999.99,600.0,1999.98,1200.0,799.98,Completed
ORD0901,2024-08-31,Karen Page,Small Business,East,Monitor HD,Electronics,2,299.99,180.0,599.98,360.0,239.98,Completed
ORD0902,2024-01-16,Charlie Brown,Small Business,East,Smartphone X,Electronics,4,599.99,350.0,2399.96,1400.0,999.96,Completed
ORD0903,2024-01-17,Grace Hopper,Corporate,South,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Completed
ORD0904,2024-03-06,Leo Garcia,Corporate,West,Monitor HD,Electronics,3,299.99,180.0,899.97,540.0,359.97,Completed
ORD0905,2024-09-11,Grace Hopper,Consumer,North,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Completed
ORD0906,2024-08-24,Frank Castle,Corporate,West,Desk Lamp,Office,2,59.99,28.0,119.98,56.0,63.98,Completed
ORD0907,2024-04-04,Noah Wilson,Consumer,South,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Completed
ORD0908,2024-08-16,Leo Garcia,Corporate,South,Desk Lamp,Office,1,59.99,28.0,59.99,28.0,31.99,Completed
ORD0909,2024-09-02,Eve Wilson,Small Business,North,Headphones Max,Electronics,1,149.99,80.0,149.99,80.0,69.99,Completed
ORD0910,2024-06-28,Grace Hopper,Consumer,West,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Completed
ORD0911,2024-07-28,Leo Garcia,Corporate,North,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Completed
ORD0912,2024-04-04,Jack Ryan,Small Business,West,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Completed
ORD0913,2024-04-07,Maria Davis,Corporate,South,Smartphone X,Electronics,4,599.99,350.0,2399.96,1400.0,999.96,Pending
ORD0914,2024-01-25,Grace Hopper,Consumer,North,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0915,2024-08-11,Leo Garcia,Small Business,East,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Completed
ORD0916,2024-05-29,Eve Wilson,Small Business,North,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Completed
ORD0917,2024-11-25,Karen Page,Small Business,South,Wireless Keyboard,Accessories,3,49.99,25.0,149.97,75.0,74.97,Cancelled
ORD0918,2024-09-22,Leo Garcia,Consumer,East,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Completed
ORD0919,2024-04-20,Frank Castle,Consumer,North,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0920,2024-12-05,Olivia Brown,Small Business,North,Tablet Plus,Electronics,2,449.99,280.0,899.98,560.0,339.98,Completed
ORD0921,2024-07-13,Isla Fisher,Corporate,North,Webcam HD,Accessories,5,79.99,40.0,399.95,200.0,199.95,Cancelled
ORD0922,2024-10-04,Henry Ford,Consumer,North,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Pending
ORD0923,2024-07-26,Noah Wilson,Consumer,North,Laptop Pro,Electronics,2,999.99,600.0,1999.98,1200.0,799.98,Completed
ORD0924,2024-07-06,Jack Ryan,Corporate,West,USB Hub,Accessories,1,39.99,18.0,39.99,18.0,21.99,Completed
ORD0925,2024-10-05,Karen Page,Corporate,East,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Cancelled
ORD0926,2024-07-08,Maria Davis,Small Business,South,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Pending
ORD0927,2024-11-14,Isla Fisher,Small Business,West,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Completed
ORD0928,2024-08-07,Alice Smith,Corporate,North,USB Hub,Accessories,4,39.99,18.0,159.96,72.0,87.96,Completed
ORD0929,2024-01-06,Henry Ford,Small Business,South,Tablet Plus,Electronics,2,449.99,280.0,899.98,560.0,339.98,Cancelled
ORD0930,2024-05-27,Frank Castle,Corporate,East,Wireless Keyboard,Accessories,1,49.99,25.0,49.99,25.0,24.99,Completed
ORD0931,2024-10-27,Bob Jones,Small Business,East,Smartphone X,Electronics,2,599.99,350.0,1199.98,700.0,499.98,Pending
ORD0932,2024-07-21,Charlie Brown,Small Business,East,Smartphone X,Electronics,1,599.99,350.0,599.99,350.0,249.99,Cancelled
ORD0933,2024-08-03,Isla Fisher,Consumer,East,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Completed
ORD0934,2024-12-03,Leo Garcia,Small Business,West,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Pending
ORD0935,2024-01-28,Karen Page,Consumer,South,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Completed
ORD0936,2024-04-08,Bob Jones,Small Business,East,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Cancelled
ORD0937,2024-11-05,Frank Castle,Small Business,West,Headphones Max,Electronics,4,149.99,80.0,599.96,320.0,279.96,Cancelled
ORD0938,2024-08-01,Eve Wilson,Corporate,West,Webcam HD,Accessories,4,79.99,40.0,319.96,160.0,159.96,Cancelled
ORD0939,2024-03-05,Frank Castle,Small Business,East,USB Hub,Accessories,1,39.99,18.0,39.99,18.0,21.99,Completed
ORD0940,2024-05-25,Grace Hopper,Small Business,North,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Cancelled
ORD0941,2024-10-27,Leo Garcia,Corporate,West,USB Hub,Accessories,3,39.99,18.0,119.97,54.0,65.97,Completed
ORD0942,2024-06-18,Grace Hopper,Corporate,West,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Pending
ORD0943,2024-05-16,Eve Wilson,Consumer,North,Mouse Pro,Accessories,3,29.99,12.0,89.97,36.0,53.97,Cancelled
ORD0944,2024-03-17,Alice Smith,Small Business,West,Desk Lamp,Office,5,59.99,28.0,299.95,140.0,159.95,Cancelled
ORD0945,2024-04-01,Alice Smith,Consumer,South,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Completed
ORD0946,2024-10-23,Frank Castle,Small Business,North,Desk Lamp,Office,2,59.99,28.0,119.98,56.0,63.98,Cancelled
ORD0947,2024-03-15,Noah Wilson,Corporate,West,Mouse Pro,Accessories,5,29.99,12.0,149.95,60.0,89.95,Completed
ORD0948,2024-12-20,Alice Smith,Small Business,South,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Completed
ORD0949,2024-12-09,Maria Davis,Small Business,South,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Completed
ORD0950,2024-05-05,Karen Page,Corporate,North,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Completed
ORD0951,2024-01-25,Frank Castle,Small Business,North,Tablet Plus,Electronics,3,449.99,280.0,1349.97,840.0,509.97,Completed
ORD0952,2024-12-01,Leo Garcia,Small Business,South,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Completed
ORD0953,2024-02-14,Frank Castle,Consumer,South,USB Hub,Accessories,5,39.99,18.0,199.95,90.0,109.95,Completed
ORD0954,2024-01-10,Noah Wilson,Consumer,West,Headphones Max,Electronics,2,149.99,80.0,299.98,160.0,139.98,Completed
ORD0955,2024-11-24,Olivia Brown,Small Business,West,Webcam HD,Accessories,4,79.99,40.0,319.96,160.0,159.96,Completed
ORD0956,2024-07-27,Olivia Brown,Small Business,North,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Pending
ORD0957,2024-10-02,Olivia Brown,Corporate,East,Wireless Keyboard,Accessories,5,49.99,25.0,249.95,125.0,124.95,Completed
ORD0958,2024-04-18,Jack Ryan,Consumer,East,Monitor HD,Electronics,2,299.99,180.0,599.98,360.0,239.98,Completed
ORD0959,2024-07-09,Noah Wilson,Consumer,South,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Cancelled
ORD0960,2024-10-24,Maria Davis,Consumer,West,Tablet Plus,Electronics,5,449.99,280.0,2249.95,1400.0,849.95,Cancelled
ORD0961,2024-03-13,Diana Prince,Small Business,South,Desk Lamp,Office,4,59.99,28.0,239.96,112.0,127.96,Pending
ORD0962,2024-05-30,Maria Davis,Corporate,South,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Completed
ORD0963,2024-10-13,Bob Jones,Small Business,North,Wireless Keyboard,Accessories,1,49.99,25.0,49.99,25.0,24.99,Cancelled
ORD0964,2024-01-13,Jack Ryan,Small Business,West,Smartphone X,Electronics,1,599.99,350.0,599.99,350.0,249.99,Completed
ORD0965,2024-07-04,Charlie Brown,Corporate,East,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Pending
ORD0966,2024-08-01,Karen Page,Small Business,South,Wireless Keyboard,Accessories,3,49.99,25.0,149.97,75.0,74.97,Completed
ORD0967,2024-02-04,Grace Hopper,Corporate,North,Monitor HD,Electronics,1,299.99,180.0,299.99,180.0,119.99,Completed
ORD0968,2024-01-07,Noah Wilson,Small Business,North,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0969,2024-03-12,Bob Jones,Small Business,South,Mouse Pro,Accessories,3,29.99,12.0,89.97,36.0,53.97,Completed
ORD0970,2024-01-10,Bob Jones,Consumer,South,Headphones Max,Electronics,3,149.99,80.0,449.97,240.0,209.97,Completed
ORD0971,2024-05-05,Isla Fisher,Small Business,North,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Completed
ORD0972,2024-10-10,Charlie Brown,Small Business,South,Desk Lamp,Office,3,59.99,28.0,179.97,84.0,95.97,Cancelled
ORD0973,2024-06-24,Eve Wilson,Corporate,West,Tablet Plus,Electronics,2,449.99,280.0,899.98,560.0,339.98,Completed
ORD0974,2024-10-02,Frank Castle,Small Business,East,Webcam HD,Accessories,3,79.99,40.0,239.97,120.0,119.97,Completed
ORD0975,2024-07-09,Henry Ford,Corporate,West,Laptop Pro,Electronics,5,999.99,600.0,4999.95,3000.0,1999.95,Completed
ORD0976,2024-04-13,Grace Hopper,Small Business,North,Tablet Plus,Electronics,5,449.99,280.0,2249.95,1400.0,849.95,Completed
ORD0977,2024-03-27,Isla Fisher,Small Business,East,Mouse Pro,Accessories,4,29.99,12.0,119.96,48.0,71.96,Completed
ORD0978,2024-06-26,Olivia Brown,Consumer,North,Wireless Keyboard,Accessories,1,49.99,25.0,49.99,25.0,24.99,Completed
ORD0979,2024-02-17,Charlie Brown,Small Business,South,Laptop Pro,Electronics,3,999.99,600.0,2999.97,1800.0,1199.97,Completed
ORD0980,2024-11-12,Olivia Brown,Small Business,North,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Pending
ORD0981,2024-05-30,Bob Jones,Corporate,South,Webcam HD,Accessories,4,79.99,40.0,319.96,160.0,159.96,Completed
ORD0982,2024-09-27,Bob Jones,Small Business,West,Mouse Pro,Accessories,3,29.99,12.0,89.97,36.0,53.97,Completed
ORD0983,2024-12-17,Maria Davis,Corporate,West,USB Hub,Accessories,2,39.99,18.0,79.98,36.0,43.98,Completed
ORD0984,2024-03-19,Leo Garcia,Corporate,North,Laptop Pro,Electronics,2,999.99,600.0,1999.98,1200.0,799.98,Cancelled
ORD0985,2024-07-10,Maria Davis,Consumer,South,Smartphone X,Electronics,2,599.99,350.0,1199.98,700.0,499.98,Completed
ORD0986,2024-07-27,Eve Wilson,Corporate,North,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Cancelled
ORD0987,2024-09-01,Frank Castle,Small Business,North,Monitor HD,Electronics,5,299.99,180.0,1499.95,900.0,599.95,Completed
ORD0988,2024-09-29,Jack Ryan,Small Business,South,Desk Lamp,Office,1,59.99,28.0,59.99,28.0,31.99,Pending
ORD0989,2024-12-15,Frank Castle,Consumer,East,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Completed
ORD0990,2024-05-27,Charlie Brown,Consumer,North,Wireless Keyboard,Accessories,5,49.99,25.0,249.95,125.0,124.95,Completed
ORD0991,2024-07-03,Bob Jones,Consumer,East,Wireless Keyboard,Accessories,2,49.99,25.0,99.98,50.0,49.98,Pending
ORD0992,2024-06-05,Frank Castle,Small Business,South,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0993,2024-04-06,Alice Smith,Consumer,South,Smartphone X,Electronics,1,599.99,350.0,599.99,350.0,249.99,Completed
ORD0994,2024-04-15,Isla Fisher,Small Business,West,Laptop Pro,Electronics,4,999.99,600.0,3999.96,2400.0,1599.96,Pending
ORD0995,2024-03-27,Bob Jones,Corporate,West,Mouse Pro,Accessories,2,29.99,12.0,59.98,24.0,35.98,Completed
ORD0996,2024-06-30,Maria Davis,Consumer,North,Webcam HD,Accessories,2,79.99,40.0,159.98,80.0,79.98,Completed
ORD0997,2024-03-19,Bob Jones,Small Business,South,Headphones Max,Electronics,5,149.99,80.0,749.95,400.0,349.95,Completed
ORD0998,2024-11-09,Diana Prince,Small Business,East,Desk Lamp,Office,2,59.99,28.0,119.98,56.0,63.98,Completed
ORD0999,2024-07-11,Diana Prince,Corporate,North,Desk Lamp,Office,2,59.99,28.0,119.98,56.0,63.98,Pending
ORD1000,2024-10-11,Eve Wilson,Corporate,South,Smartphone X,Electronics,3,599.99,350.0,1799.97,1050.0,749.97,Completed
